customer_id,created_at,last_updated,name,default_currency,account_manager,country
cust_000257,2023-01-03 00:00:00,2026-01-29 00:00:00,Customer 000257,AUD,Daniel Ruiz,AUS
cust_000258,2023-01-03 00:00:00,2026-01-29 00:00:00,Customer 000258,USD,Eva Patel,United States
cust_000259,2023-01-12 00:00:00,2026-01-29 00:00:00,Customer 000259,AUD,Ben Carter,AU
cust_000260,2023-01-25 00:00:00,2026-01-29 00:00:00,Customer 000260,USD,Chloe Smith,United States
cust_000261,2023-01-25 00:00:00,2026-01-29 00:00:00,Customer 000261,AUD,Eva Patel,Australia 
cust_000262,2023-01-11 00:00:00,2026-01-29 00:00:00,Customer 000262,AUD,Chloe Smith,AUS
cust_000263,2023-01-19 00:00:00,2026-01-29 00:00:00,Customer 000263,AUD,Alice Nguyen,AU
cust_000264,2023-01-12 00:00:00,2026-01-29 00:00:00,Customer 000264,USD,Chloe Smith,USA
cust_000265,2023-01-13 00:00:00,2026-01-29 00:00:00,Customer 000265,AUD,Daniel Ruiz,AUS
cust_000266,2023-01-26 00:00:00,2026-01-29 00:00:00,Customer 000266,AUD,Eva Patel,Aus
cust_000267,2023-01-15 00:00:00,2026-01-29 00:00:00,Customer 000267,AUD,Alice Nguyen,Australia
cust_000268,2023-01-06 00:00:00,2026-01-29 00:00:00,Customer 000268,USD,Alice Nguyen,America
cust_000269,2023-01-06 00:00:00,2026-01-29 00:00:00,Customer 000269,AUD,Chloe Smith,AUS
cust_000270,2023-01-20 00:00:00,2026-01-29 00:00:00,Customer 000270,AUD,Alice Nguyen,Australia 
cust_000271,2023-01-22 00:00:00,2026-01-29 00:00:00,Customer 000271,USD,Daniel Ruiz,U.S.A.
cust_000272,2023-01-28 00:00:00,2026-01-29 00:00:00,Customer 000272,AUD,Ben Carter,AUS
cust_000273,2023-01-21 00:00:00,2026-01-29 00:00:00,Customer 000273,AUD,Daniel Ruiz,AU
cust_000274,2023-01-21 00:00:00,2026-01-29 00:00:00,Customer 000274,AUD,Chloe Smith,Australia
cust_000275,2023-01-03 00:00:00,2026-01-29 00:00:00,Customer 000275,AUD,Daniel Ruiz,australia
cust_000276,2023-01-11 00:00:00,2026-01-29 00:00:00,Customer 000276,USD,Daniel Ruiz,United States
cust_000277,2023-01-17 00:00:00,2026-01-29 00:00:00,Customer 000277,USD,Eva Patel,USA
cust_000278,2023-01-05 00:00:00,2026-01-29 00:00:00,Customer 000278,AUD,Eva Patel,AUS
cust_000279,2023-01-24 00:00:00,2026-01-29 00:00:00,Customer 000279,AUD,Daniel Ruiz,australia
cust_000280,2023-01-20 00:00:00,2026-01-29 00:00:00,Customer 000280,USD,Chloe Smith,United States of America
cust_000281,2023-01-26 00:00:00,2026-01-29 00:00:00,Customer 000281,AUD,Daniel Ruiz,AU
cust_000282,2023-01-15 00:00:00,2026-01-29 00:00:00,Customer 000282,AUD,Chloe Smith,AUS
cust_000283,2023-01-26 00:00:00,2026-01-29 00:00:00,Customer 000283,AUD,Eva Patel,australia
cust_000284,2023-01-18 00:00:00,2026-01-29 00:00:00,Customer 000284,USD,Alice Nguyen,United States of America
cust_000285,2023-01-09 00:00:00,2026-01-29 00:00:00,Customer 000285,USD,Daniel Ruiz,United States
cust_000286,2023-01-27 00:00:00,2026-01-29 00:00:00,Customer 000286,USD,Daniel Ruiz,United States
cust_000287,2023-01-12 00:00:00,2026-01-29 00:00:00,Customer 000287,USD,Ben Carter,U.S.A.
cust_000288,2023-01-27 00:00:00,2026-01-29 00:00:00,Customer 000288,USD,Chloe Smith,USA
cust_000289,2023-01-23 00:00:00,2026-01-29 00:00:00,Customer 000289,AUD,Ben Carter,Aus
cust_000290,2023-01-01 00:00:00,2026-01-29 00:00:00,Customer 000290,USD,Chloe Smith,USA
cust_000291,2023-01-04 00:00:00,2026-01-29 00:00:00,Customer 000291,AUD,Chloe Smith,Aus
cust_000292,2023-01-15 00:00:00,2026-01-29 00:00:00,Customer 000292,AUD,Alice Nguyen,AU
cust_000293,2023-01-17 00:00:00,2026-01-29 00:00:00,Customer 000293,AUD,Eva Patel,Australia 
cust_000294,2023-01-08 00:00:00,2026-01-29 00:00:00,Customer 000294,USD,Eva Patel,United States of America
cust_000295,2023-01-03 00:00:00,2026-01-29 00:00:00,Customer 000295,AUD,Eva Patel,AU
cust_000296,2023-01-28 00:00:00,2026-01-29 00:00:00,Customer 000296,AUD,Daniel Ruiz,Aus
cust_000297,2023-01-12 00:00:00,2026-01-29 00:00:00,Customer 000297,USD,Alice Nguyen,USA
cust_000298,2023-01-24 00:00:00,2026-01-29 00:00:00,Customer 000298,USD,Chloe Smith,U.S.A.
cust_000299,2023-01-27 00:00:00,2026-01-29 00:00:00,Customer 000299,USD,Daniel Ruiz,US
cust_000300,2023-01-23 00:00:00,2026-01-29 00:00:00,Customer 000300,AUD,Daniel Ruiz,Australia
cust_000301,2023-02-11 00:00:00,2026-01-29 00:00:00,Customer 000301,AUD,Ben Carter,Aus
cust_000302,2023-02-27 00:00:00,2026-01-29 00:00:00,Customer 000302,USD,Ben Carter,U.S.A.
cust_000303,2023-02-23 00:00:00,2026-01-29 00:00:00,Customer 000303,USD,Daniel Ruiz,United States of America
cust_000304,2023-02-14 00:00:00,2026-01-29 00:00:00,Customer 000304,AUD,Chloe Smith,AUS
cust_000305,2023-02-28 00:00:00,2026-01-29 00:00:00,Customer 000305,USD,Eva Patel,America
cust_000306,2023-02-02 00:00:00,2026-01-29 00:00:00,Customer 000306,USD,Eva Patel,U.S.A.
cust_000307,2023-02-19 00:00:00,2026-01-29 00:00:00,Customer 000307,AUD,Ben Carter,Australia
cust_000308,2023-02-01 00:00:00,2026-01-29 00:00:00,Customer 000308,USD,Ben Carter,US
cust_000309,2023-02-23 00:00:00,2026-01-29 00:00:00,Customer 000309,AUD,Daniel Ruiz,AUS
cust_000310,2023-02-07 00:00:00,2026-01-29 00:00:00,Customer 000310,AUD,Alice Nguyen,Aus
cust_000311,2023-02-03 00:00:00,2026-01-29 00:00:00,Customer 000311,USD,Chloe Smith,United States of America
cust_000312,2023-02-06 00:00:00,2026-01-29 00:00:00,Customer 000312,AUD,Chloe Smith,Australia
cust_000313,2023-02-26 00:00:00,2026-01-29 00:00:00,Customer 000313,USD,Daniel Ruiz,US
cust_000314,2023-02-05 00:00:00,2026-01-29 00:00:00,Customer 000314,USD,Eva Patel,US
cust_000315,2023-02-16 00:00:00,2026-01-29 00:00:00,Customer 000315,USD,Eva Patel,U.S.A.
cust_000316,2023-02-21 00:00:00,2026-01-29 00:00:00,Customer 000316,USD,Alice Nguyen,US
cust_000317,2023-02-21 00:00:00,2026-01-29 00:00:00,Customer 000317,AUD,Eva Patel,Australia 
cust_000318,2023-02-27 00:00:00,2026-01-29 00:00:00,Customer 000318,AUD,Alice Nguyen,Australia
cust_000319,2023-02-08 00:00:00,2026-01-29 00:00:00,Customer 000319,USD,Chloe Smith,US
cust_000320,2023-02-07 00:00:00,2026-01-29 00:00:00,Customer 000320,USD,Eva Patel,USA
cust_000321,2023-02-21 00:00:00,2026-01-29 00:00:00,Customer 000321,AUD,Ben Carter,AUS
cust_000322,2023-02-20 00:00:00,2026-01-29 00:00:00,Customer 000322,USD,Chloe Smith,U.S.A.
cust_000323,2023-02-25 00:00:00,2026-01-29 00:00:00,Customer 000323,USD,Eva Patel,United States
cust_000324,2023-02-13 00:00:00,2026-01-29 00:00:00,Customer 000324,AUD,Chloe Smith,AU
cust_000325,2023-03-02 00:00:00,2026-01-29 00:00:00,Customer 000325,USD,Chloe Smith,USA
cust_000326,2023-03-27 00:00:00,2026-01-29 00:00:00,Customer 000326,AUD,Chloe Smith,australia
cust_000327,2023-03-17 00:00:00,2026-01-29 00:00:00,Customer 000327,AUD,Daniel Ruiz,Aus
cust_000328,2023-03-17 00:00:00,2026-01-29 00:00:00,Customer 000328,USD,Daniel Ruiz,US
cust_000329,2023-03-16 00:00:00,2026-01-29 00:00:00,Customer 000329,USD,Eva Patel,United States of America
cust_000330,2023-03-28 00:00:00,2026-01-29 00:00:00,Customer 000330,USD,Alice Nguyen,United States
cust_000331,2023-03-02 00:00:00,2026-01-29 00:00:00,Customer 000331,AUD,Daniel Ruiz,AU
cust_000332,2023-03-13 00:00:00,2026-01-29 00:00:00,Customer 000332,AUD,Eva Patel,Australia
cust_000333,2023-03-20 00:00:00,2026-01-29 00:00:00,Customer 000333,AUD,Alice Nguyen,Australia
cust_000334,2023-03-18 00:00:00,2026-01-29 00:00:00,Customer 000334,USD,Chloe Smith,U.S.A.
cust_000335,2023-03-02 00:00:00,2026-01-29 00:00:00,Customer 000335,USD,Alice Nguyen,US
cust_000336,2023-03-20 00:00:00,2026-01-29 00:00:00,Customer 000336,AUD,Eva Patel,AUS
cust_000337,2023-03-24 00:00:00,2026-01-29 00:00:00,Customer 000337,USD,Chloe Smith,U.S.A.
cust_000338,2023-03-19 00:00:00,2026-01-29 00:00:00,Customer 000338,AUD,Chloe Smith,Australia
cust_000339,2023-03-19 00:00:00,2026-01-29 00:00:00,Customer 000339,AUD,Chloe Smith,australia
cust_000340,2023-03-16 00:00:00,2026-01-29 00:00:00,Customer 000340,AUD,Chloe Smith,AUS
cust_000341,2023-03-16 00:00:00,2026-01-29 00:00:00,Customer 000341,USD,Ben Carter,United States
cust_000342,2023-03-27 00:00:00,2026-01-29 00:00:00,Customer 000342,AUD,Ben Carter,AUS
cust_000343,2023-04-13 00:00:00,2026-01-29 00:00:00,Customer 000343,AUD,Chloe Smith,Australia
cust_000344,2023-04-03 00:00:00,2026-01-29 00:00:00,Customer 000344,AUD,Chloe Smith,australia
cust_000345,2023-04-27 00:00:00,2026-01-29 00:00:00,Customer 000345,USD,Eva Patel,U.S.A.
cust_000346,2023-04-24 00:00:00,2026-01-29 00:00:00,Customer 000346,USD,Eva Patel,United States of America
cust_000347,2023-04-08 00:00:00,2026-01-29 00:00:00,Customer 000347,AUD,Alice Nguyen,Australia 
cust_000348,2023-04-01 00:00:00,2026-01-29 00:00:00,Customer 000348,USD,Eva Patel,United States
cust_000349,2023-04-16 00:00:00,2026-01-29 00:00:00,Customer 000349,USD,Ben Carter,America
cust_000350,2023-04-21 00:00:00,2026-01-29 00:00:00,Customer 000350,USD,Eva Patel,United States
cust_000351,2023-04-14 00:00:00,2026-01-29 00:00:00,Customer 000351,AUD,Ben Carter,australia
cust_000352,2023-04-06 00:00:00,2026-01-29 00:00:00,Customer 000352,AUD,Chloe Smith,Australia 
cust_000353,2023-04-10 00:00:00,2026-01-29 00:00:00,Customer 000353,AUD,Daniel Ruiz,AUS
cust_000354,2023-04-28 00:00:00,2026-01-29 00:00:00,Customer 000354,USD,Eva Patel,United States
cust_000355,2023-04-15 00:00:00,2026-01-29 00:00:00,Customer 000355,AUD,Chloe Smith,Aus
cust_000356,2023-04-22 00:00:00,2026-01-29 00:00:00,Customer 000356,USD,Ben Carter,America
cust_000357,2023-04-11 00:00:00,2026-01-29 00:00:00,Customer 000357,USD,Alice Nguyen,U.S.A.
cust_000358,2023-04-08 00:00:00,2026-01-29 00:00:00,Customer 000358,AUD,Alice Nguyen,Australia 
cust_000359,2023-04-10 00:00:00,2026-01-29 00:00:00,Customer 000359,AUD,Eva Patel,AU
cust_000360,2023-04-02 00:00:00,2026-01-29 00:00:00,Customer 000360,USD,Alice Nguyen,America
cust_000361,2023-04-25 00:00:00,2026-01-29 00:00:00,Customer 000361,USD,Chloe Smith,America
cust_000362,2023-04-08 00:00:00,2026-01-29 00:00:00,Customer 000362,USD,Ben Carter,U.S.A.
cust_000363,2023-04-12 00:00:00,2026-01-29 00:00:00,Customer 000363,AUD,Daniel Ruiz,Aus
cust_000364,2023-04-25 00:00:00,2026-01-29 00:00:00,Customer 000364,USD,Ben Carter,US
cust_000365,2023-04-17 00:00:00,2026-01-29 00:00:00,Customer 000365,USD,Chloe Smith,US
cust_000366,2023-04-15 00:00:00,2026-01-29 00:00:00,Customer 000366,USD,Chloe Smith,U.S.A.
cust_000367,2023-04-15 00:00:00,2026-01-29 00:00:00,Customer 000367,USD,Chloe Smith,U.S.A.
cust_000368,2023-04-15 00:00:00,2026-01-29 00:00:00,Customer 000368,USD,Chloe Smith,America
cust_000369,2023-04-19 00:00:00,2026-01-29 00:00:00,Customer 000369,USD,Chloe Smith,United States
cust_000370,2023-04-03 00:00:00,2026-01-29 00:00:00,Customer 000370,USD,Daniel Ruiz,U.S.A.
cust_000371,2023-04-24 00:00:00,2026-01-29 00:00:00,Customer 000371,USD,Daniel Ruiz,America
cust_000372,2023-05-02 00:00:00,2026-01-29 00:00:00,Customer 000372,AUD,Daniel Ruiz,AUS
cust_000373,2023-05-13 00:00:00,2026-01-29 00:00:00,Customer 000373,USD,Daniel Ruiz,USA
cust_000374,2023-05-17 00:00:00,2026-01-29 00:00:00,Customer 000374,AUD,Chloe Smith,australia
cust_000375,2023-05-27 00:00:00,2026-01-29 00:00:00,Customer 000375,AUD,Chloe Smith,Australia
cust_000376,2023-05-10 00:00:00,2026-01-29 00:00:00,Customer 000376,USD,Chloe Smith,United States
cust_000377,2023-05-22 00:00:00,2026-01-29 00:00:00,Customer 000377,USD,Daniel Ruiz,U.S.A.
cust_000378,2023-05-13 00:00:00,2026-01-29 00:00:00,Customer 000378,USD,Eva Patel,USA
cust_000379,2023-05-25 00:00:00,2026-01-29 00:00:00,Customer 000379,USD,Eva Patel,United States of America
cust_000380,2023-05-02 00:00:00,2026-01-29 00:00:00,Customer 000380,AUD,Eva Patel,Australia
cust_000381,2023-05-09 00:00:00,2026-01-29 00:00:00,Customer 000381,USD,Ben Carter,United States
cust_000382,2023-05-18 00:00:00,2026-01-29 00:00:00,Customer 000382,USD,Ben Carter,America
cust_000383,2023-05-07 00:00:00,2026-01-29 00:00:00,Customer 000383,AUD,Eva Patel,Australia
cust_000384,2023-05-10 00:00:00,2026-01-29 00:00:00,Customer 000384,USD,Alice Nguyen,US
cust_000385,2023-05-08 00:00:00,2026-01-29 00:00:00,Customer 000385,USD,Eva Patel,U.S.A.
cust_000386,2023-05-13 00:00:00,2026-01-29 00:00:00,Customer 000386,USD,Daniel Ruiz,US
cust_000387,2023-05-15 00:00:00,2026-01-29 00:00:00,Customer 000387,AUD,Alice Nguyen,AUS
cust_000388,2023-05-12 00:00:00,2026-01-29 00:00:00,Customer 000388,USD,Chloe Smith,USA
cust_000389,2023-05-09 00:00:00,2026-01-29 00:00:00,Customer 000389,USD,Eva Patel,USA
cust_000390,2023-06-18 00:00:00,2026-01-29 00:00:00,Customer 000390,USD,Daniel Ruiz,U.S.A.
cust_000391,2023-06-01 00:00:00,2026-01-29 00:00:00,Customer 000391,USD,Eva Patel,U.S.A.
cust_000392,2023-06-04 00:00:00,2026-01-29 00:00:00,Customer 000392,AUD,Alice Nguyen,australia
cust_000393,2023-06-09 00:00:00,2026-01-29 00:00:00,Customer 000393,USD,Daniel Ruiz,America
cust_000394,2023-06-08 00:00:00,2026-01-29 00:00:00,Customer 000394,USD,Chloe Smith,America
cust_000395,2023-06-03 00:00:00,2026-01-29 00:00:00,Customer 000395,USD,Daniel Ruiz,U.S.A.
cust_000396,2023-06-06 00:00:00,2026-01-29 00:00:00,Customer 000396,USD,Alice Nguyen,U.S.A.
cust_000397,2023-06-17 00:00:00,2026-01-29 00:00:00,Customer 000397,USD,Alice Nguyen,USA
cust_000398,2023-06-03 00:00:00,2026-01-29 00:00:00,Customer 000398,USD,Chloe Smith,United States of America
cust_000399,2023-06-01 00:00:00,2026-01-29 00:00:00,Customer 000399,USD,Ben Carter,US
cust_000400,2023-06-06 00:00:00,2026-01-29 00:00:00,Customer 000400,AUD,Eva Patel,AU
cust_000401,2023-06-25 00:00:00,2026-01-29 00:00:00,Customer 000401,USD,Ben Carter,United States
cust_000402,2023-06-02 00:00:00,2026-01-29 00:00:00,Customer 000402,USD,Alice Nguyen,US
cust_000403,2023-06-13 00:00:00,2026-01-29 00:00:00,Customer 000403,AUD,Chloe Smith,Australia
cust_000404,2023-06-12 00:00:00,2026-01-29 00:00:00,Customer 000404,USD,Eva Patel,United States of America
cust_000405,2023-06-03 00:00:00,2026-01-29 00:00:00,Customer 000405,AUD,Eva Patel,australia
cust_000406,2023-06-13 00:00:00,2026-01-29 00:00:00,Customer 000406,USD,Ben Carter,U.S.A.
cust_000407,2023-06-15 00:00:00,2026-01-29 00:00:00,Customer 000407,USD,Chloe Smith,United States of America
cust_000408,2023-06-18 00:00:00,2026-01-29 00:00:00,Customer 000408,USD,Eva Patel,U.S.A.
cust_000409,2023-06-01 00:00:00,2026-01-29 00:00:00,Customer 000409,USD,Chloe Smith,US
cust_000410,2023-06-19 00:00:00,2026-01-29 00:00:00,Customer 000410,AUD,Eva Patel,australia
cust_000411,2023-06-16 00:00:00,2026-01-29 00:00:00,Customer 000411,AUD,Ben Carter,australia
cust_000412,2023-07-10 00:00:00,2026-01-29 00:00:00,Customer 000412,USD,Daniel Ruiz,United States of America
cust_000413,2023-07-12 00:00:00,2026-01-29 00:00:00,Customer 000413,AUD,Alice Nguyen,Aus
cust_000414,2023-07-24 00:00:00,2026-01-29 00:00:00,Customer 000414,AUD,Daniel Ruiz,Australia
cust_000415,2023-07-22 00:00:00,2026-01-29 00:00:00,Customer 000415,USD,Daniel Ruiz,US
cust_000416,2023-07-03 00:00:00,2026-01-29 00:00:00,Customer 000416,AUD,Daniel Ruiz,Aus
cust_000417,2023-07-14 00:00:00,2026-01-29 00:00:00,Customer 000417,USD,Eva Patel,US
cust_000418,2023-07-21 00:00:00,2026-01-29 00:00:00,Customer 000418,AUD,Alice Nguyen,AUS
cust_000419,2023-07-20 00:00:00,2026-01-29 00:00:00,Customer 000419,AUD,Alice Nguyen,AUS
cust_000420,2023-07-26 00:00:00,2026-01-29 00:00:00,Customer 000420,USD,Daniel Ruiz,USA
cust_000421,2023-07-18 00:00:00,2026-01-29 00:00:00,Customer 000421,USD,Eva Patel,U.S.A.
cust_000422,2023-07-19 00:00:00,2026-01-29 00:00:00,Customer 000422,USD,Eva Patel,America
cust_000423,2023-07-04 00:00:00,2026-01-29 00:00:00,Customer 000423,USD,Ben Carter,United States
cust_000424,2023-07-12 00:00:00,2026-01-29 00:00:00,Customer 000424,AUD,Daniel Ruiz,Australia 
cust_000425,2023-07-02 00:00:00,2026-01-29 00:00:00,Customer 000425,USD,Alice Nguyen,United States of America
cust_000426,2023-07-24 00:00:00,2026-01-29 00:00:00,Customer 000426,AUD,Ben Carter,australia
cust_000427,2023-07-08 00:00:00,2026-01-29 00:00:00,Customer 000427,AUD,Daniel Ruiz,Aus
cust_000428,2023-07-24 00:00:00,2026-01-29 00:00:00,Customer 000428,USD,Eva Patel,United States
cust_000429,2023-08-27 00:00:00,2026-01-29 00:00:00,Customer 000429,USD,Chloe Smith,United States
cust_000430,2023-08-04 00:00:00,2026-01-29 00:00:00,Customer 000430,AUD,Ben Carter,Australia 
cust_000431,2023-08-14 00:00:00,2026-01-29 00:00:00,Customer 000431,USD,Ben Carter,U.S.A.
cust_000432,2023-08-18 00:00:00,2026-01-29 00:00:00,Customer 000432,USD,Ben Carter,United States
cust_000433,2023-08-02 00:00:00,2026-01-29 00:00:00,Customer 000433,USD,Chloe Smith,America
cust_000434,2023-08-17 00:00:00,2026-01-29 00:00:00,Customer 000434,AUD,Daniel Ruiz,AU
cust_000435,2023-08-06 00:00:00,2026-01-29 00:00:00,Customer 000435,AUD,Alice Nguyen,Australia
cust_000436,2023-08-10 00:00:00,2026-01-29 00:00:00,Customer 000436,USD,Ben Carter,America
cust_000437,2023-08-17 00:00:00,2026-01-29 00:00:00,Customer 000437,AUD,Alice Nguyen,AUS
cust_000438,2023-08-18 00:00:00,2026-01-29 00:00:00,Customer 000438,AUD,Alice Nguyen,AU
cust_000439,2023-08-24 00:00:00,2026-01-29 00:00:00,Customer 000439,USD,Ben Carter,US
cust_000440,2023-08-15 00:00:00,2026-01-29 00:00:00,Customer 000440,AUD,Alice Nguyen,AU
cust_000441,2023-08-12 00:00:00,2026-01-29 00:00:00,Customer 000441,AUD,Eva Patel,Australia 
cust_000442,2023-08-26 00:00:00,2026-01-29 00:00:00,Customer 000442,USD,Alice Nguyen,America
cust_000443,2023-08-23 00:00:00,2026-01-29 00:00:00,Customer 000443,USD,Chloe Smith,America
cust_000444,2023-08-27 00:00:00,2026-01-29 00:00:00,Customer 000444,USD,Chloe Smith,America
cust_000445,2023-08-05 00:00:00,2026-01-29 00:00:00,Customer 000445,AUD,Ben Carter,Australia 
cust_000446,2023-08-13 00:00:00,2026-01-29 00:00:00,Customer 000446,USD,Daniel Ruiz,US
cust_000447,2023-08-03 00:00:00,2026-01-29 00:00:00,Customer 000447,AUD,Alice Nguyen,Australia
cust_000448,2023-08-15 00:00:00,2026-01-29 00:00:00,Customer 000448,AUD,Daniel Ruiz,Australia 
cust_000449,2023-08-24 00:00:00,2026-01-29 00:00:00,Customer 000449,USD,Daniel Ruiz,United States of America
cust_000450,2023-08-13 00:00:00,2026-01-29 00:00:00,Customer 000450,USD,Ben Carter,US
cust_000451,2023-08-11 00:00:00,2026-01-29 00:00:00,Customer 000451,AUD,Eva Patel,Australia
cust_000452,2023-08-25 00:00:00,2026-01-29 00:00:00,Customer 000452,USD,Alice Nguyen,USA
cust_000453,2023-08-28 00:00:00,2026-01-29 00:00:00,Customer 000453,AUD,Ben Carter,AUS
cust_000454,2023-08-05 00:00:00,2026-01-29 00:00:00,Customer 000454,USD,Chloe Smith,US
cust_000455,2023-08-13 00:00:00,2026-01-29 00:00:00,Customer 000455,AUD,Chloe Smith,AU
cust_000456,2023-09-08 00:00:00,2026-01-29 00:00:00,Customer 000456,USD,Eva Patel,U.S.A.
cust_000457,2023-09-23 00:00:00,2026-01-29 00:00:00,Customer 000457,USD,Ben Carter,US
cust_000458,2023-09-12 00:00:00,2026-01-29 00:00:00,Customer 000458,USD,Chloe Smith,United States of America
cust_000459,2023-09-17 00:00:00,2026-01-29 00:00:00,Customer 000459,USD,Eva Patel,America
cust_000460,2023-09-21 00:00:00,2026-01-29 00:00:00,Customer 000460,USD,Ben Carter,United States
cust_000461,2023-09-04 00:00:00,2026-01-29 00:00:00,Customer 000461,USD,Ben Carter,US
cust_000462,2023-09-11 00:00:00,2026-01-29 00:00:00,Customer 000462,USD,Ben Carter,US
cust_000463,2023-09-01 00:00:00,2026-01-29 00:00:00,Customer 000463,AUD,Chloe Smith,Australia 
cust_000464,2023-09-21 00:00:00,2026-01-29 00:00:00,Customer 000464,USD,Alice Nguyen,USA
cust_000465,2023-09-21 00:00:00,2026-01-29 00:00:00,Customer 000465,AUD,Eva Patel,Australia 
cust_000466,2023-09-13 00:00:00,2026-01-29 00:00:00,Customer 000466,AUD,Eva Patel,australia
cust_000467,2023-09-01 00:00:00,2026-01-29 00:00:00,Customer 000467,USD,Eva Patel,USA
cust_000468,2023-09-17 00:00:00,2026-01-29 00:00:00,Customer 000468,USD,Chloe Smith,United States
cust_000469,2023-09-03 00:00:00,2026-01-29 00:00:00,Customer 000469,USD,Eva Patel,United States of America
cust_000470,2023-09-07 00:00:00,2026-01-29 00:00:00,Customer 000470,USD,Ben Carter,U.S.A.
cust_000471,2023-09-22 00:00:00,2026-01-29 00:00:00,Customer 000471,USD,Alice Nguyen,America
cust_000472,2023-09-08 00:00:00,2026-01-29 00:00:00,Customer 000472,USD,Alice Nguyen,USA
cust_000473,2023-09-22 00:00:00,2026-01-29 00:00:00,Customer 000473,AUD,Ben Carter,AU
cust_000474,2023-09-12 00:00:00,2026-01-29 00:00:00,Customer 000474,AUD,Eva Patel,Australia
cust_000475,2023-09-25 00:00:00,2026-01-29 00:00:00,Customer 000475,USD,Chloe Smith,U.S.A.
cust_000476,2023-09-09 00:00:00,2026-01-29 00:00:00,Customer 000476,AUD,Eva Patel,AUS
cust_000477,2023-09-15 00:00:00,2026-01-29 00:00:00,Customer 000477,USD,Eva Patel,USA
cust_000478,2023-09-09 00:00:00,2026-01-29 00:00:00,Customer 000478,USD,Alice Nguyen,United States
cust_000479,2023-09-01 00:00:00,2026-01-29 00:00:00,Customer 000479,USD,Chloe Smith,United States of America
cust_000480,2023-09-05 00:00:00,2026-01-29 00:00:00,Customer 000480,USD,Ben Carter,US
cust_000481,2023-10-11 00:00:00,2026-01-29 00:00:00,Customer 000481,AUD,Alice Nguyen,AU
cust_000482,2023-10-20 00:00:00,2026-01-29 00:00:00,Customer 000482,AUD,Ben Carter,Australia 
cust_000483,2023-10-18 00:00:00,2026-01-29 00:00:00,Customer 000483,AUD,Ben Carter,Australia 
cust_000484,2023-10-11 00:00:00,2026-01-29 00:00:00,Customer 000484,AUD,Alice Nguyen,Australia
cust_000485,2023-10-07 00:00:00,2026-01-29 00:00:00,Customer 000485,USD,Eva Patel,America
cust_000486,2023-10-23 00:00:00,2026-01-29 00:00:00,Customer 000486,USD,Chloe Smith,United States
cust_000487,2023-10-12 00:00:00,2026-01-29 00:00:00,Customer 000487,USD,Daniel Ruiz,America
cust_000488,2023-10-27 00:00:00,2026-01-29 00:00:00,Customer 000488,USD,Daniel Ruiz,America
cust_000489,2023-10-23 00:00:00,2026-01-29 00:00:00,Customer 000489,USD,Chloe Smith,USA
cust_000490,2023-10-25 00:00:00,2026-01-29 00:00:00,Customer 000490,AUD,Eva Patel,Aus
cust_000491,2023-10-04 00:00:00,2026-01-29 00:00:00,Customer 000491,AUD,Eva Patel,Australia 
cust_000492,2023-10-03 00:00:00,2026-01-29 00:00:00,Customer 000492,USD,Ben Carter,USA
cust_000493,2023-10-07 00:00:00,2026-01-29 00:00:00,Customer 000493,AUD,Chloe Smith,Australia
cust_000494,2023-10-02 00:00:00,2026-01-29 00:00:00,Customer 000494,USD,Chloe Smith,United States of America
cust_000495,2023-10-04 00:00:00,2026-01-29 00:00:00,Customer 000495,USD,Ben Carter,US
cust_000496,2023-10-07 00:00:00,2026-01-29 00:00:00,Customer 000496,USD,Daniel Ruiz,United States
cust_000497,2023-10-09 00:00:00,2026-01-29 00:00:00,Customer 000497,USD,Alice Nguyen,America
cust_000498,2023-10-03 00:00:00,2026-01-29 00:00:00,Customer 000498,USD,Chloe Smith,America
cust_000499,2023-10-14 00:00:00,2026-01-29 00:00:00,Customer 000499,USD,Ben Carter,US
cust_000500,2023-10-02 00:00:00,2026-01-29 00:00:00,Customer 000500,USD,Eva Patel,US
cust_000501,2023-10-16 00:00:00,2026-01-29 00:00:00,Customer 000501,USD,Alice Nguyen,United States of America
cust_000502,2023-10-08 00:00:00,2026-01-29 00:00:00,Customer 000502,USD,Eva Patel,United States of America
cust_000503,2023-10-26 00:00:00,2026-01-29 00:00:00,Customer 000503,USD,Daniel Ruiz,United States
cust_000504,2023-10-01 00:00:00,2026-01-29 00:00:00,Customer 000504,USD,Chloe Smith,United States
cust_000505,2023-10-26 00:00:00,2026-01-29 00:00:00,Customer 000505,USD,Daniel Ruiz,USA
cust_000506,2023-11-07 00:00:00,2026-01-29 00:00:00,Customer 000506,USD,Ben Carter,U.S.A.
cust_000507,2023-11-02 00:00:00,2026-01-29 00:00:00,Customer 000507,AUD,Alice Nguyen,Australia
cust_000508,2023-11-28 00:00:00,2026-01-29 00:00:00,Customer 000508,USD,Chloe Smith,America
cust_000509,2023-11-04 00:00:00,2026-01-29 00:00:00,Customer 000509,AUD,Chloe Smith,AUS
cust_000510,2023-11-26 00:00:00,2026-01-29 00:00:00,Customer 000510,USD,Daniel Ruiz,United States
cust_000511,2023-11-26 00:00:00,2026-01-29 00:00:00,Customer 000511,AUD,Chloe Smith,AUS
cust_000512,2023-11-23 00:00:00,2026-01-29 00:00:00,Customer 000512,USD,Chloe Smith,America
cust_000513,2023-11-02 00:00:00,2026-01-29 00:00:00,Customer 000513,USD,Ben Carter,United States
