invoice_id,customer_id,created,status,due_date,fully_paid_on_date,total_amount,amount_due,currency_code,currency_rate_to_aud,subscription_id,repeating_invoice_id,salesperson
inv_016502,cust_000799,2025-10-01 13:26:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0000789,,Sofia Martinez
inv_016503,cust_000799,2025-11-01 10:58:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0000789,,Sofia Martinez
inv_016504,cust_000799,2025-12-01 13:20:00,UNPAID,2025-12-01 00:00:00,,99.00,99.00,AUD,1.000000,sub_0000789,,Sofia Martinez
inv_016505,cust_000799,2026-01-01 15:13:00,PAID,2026-01-01 00:00:00,2026-01-17 00:00:00,99.00,0.00,AUD,1.000000,sub_0000789,,Sofia Martinez
inv_016510,cust_000510,2025-01-01 10:48:00,PAID,2025-01-01 00:00:00,2025-01-01 00:00:00,79.00,0.00,USD,0.670613,sub_0000790,,James O’Connor
inv_016511,cust_000510,2025-02-01 10:35:00,PAID,2025-02-01 00:00:00,2025-02-01 00:00:00,79.00,0.00,USD,0.668523,sub_0000790,,James O’Connor
inv_016512,cust_000510,2025-03-01 14:59:00,PAID,2025-03-01 00:00:00,2025-03-01 00:00:00,79.00,0.00,USD,0.665661,sub_0000790,,James O’Connor
inv_016513,cust_000510,2025-04-01 07:49:00,PAID,2025-04-01 00:00:00,2025-04-01 00:00:00,79.00,0.00,USD,0.682530,sub_0000790,,James O’Connor
inv_016514,cust_000510,2025-05-01 17:57:00,PAID,2025-05-01 00:00:00,2025-05-01 00:00:00,79.00,0.00,USD,0.694823,sub_0000790,,James O’Connor
inv_016515,cust_000510,2025-06-01 07:55:00,PAID,2025-06-01 00:00:00,2025-06-01 00:00:00,79.00,0.00,USD,0.695368,sub_0000790,,James O’Connor
inv_016516,cust_000510,2025-07-01 16:29:00,PAID,2025-07-01 00:00:00,2025-07-01 00:00:00,79.00,0.00,USD,0.686538,sub_0000790,,James O’Connor
inv_016517,cust_000510,2025-08-01 10:41:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,79.00,0.00,USD,0.700130,sub_0000790,,James O’Connor
inv_016518,cust_000510,2025-09-01 12:03:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,79.00,0.00,USD,0.714902,sub_0000790,,James O’Connor
inv_016519,cust_000510,2025-10-01 10:28:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,79.00,0.00,USD,0.729372,sub_0000790,,James O’Connor
inv_016520,cust_000510,2025-11-01 14:13:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,79.00,0.00,USD,0.722563,sub_0000790,,James O’Connor
inv_016521,cust_000510,2025-12-01 07:40:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,79.00,0.00,USD,0.707987,sub_0000790,,James O’Connor
inv_016522,cust_000510,2026-01-01 17:46:00,PAID,2026-01-01 00:00:00,2026-01-01 00:00:00,79.00,0.00,USD,0.718853,sub_0000790,,James O’Connor
inv_016527,cust_000800,2025-01-03 12:14:00,PAID,2025-01-03 00:00:00,2025-01-03 00:00:00,79.00,0.00,USD,0.670613,sub_0000791,,James O’Connor
inv_016528,cust_000800,2025-02-03 15:43:00,PAID,2025-02-03 00:00:00,2025-02-03 00:00:00,79.00,0.00,USD,0.668523,sub_0000791,,James O’Connor
inv_016529,cust_000800,2025-03-03 10:45:00,PAID,2025-03-03 00:00:00,2025-03-03 00:00:00,79.00,0.00,USD,0.665661,sub_0000791,,James O’Connor
inv_016530,cust_000800,2025-04-03 15:20:00,PAID,2025-04-03 00:00:00,2025-04-03 00:00:00,79.00,0.00,USD,0.682530,sub_0000791,,James O’Connor
inv_016531,cust_000800,2025-05-03 14:38:00,PAID,2025-05-03 00:00:00,2025-05-03 00:00:00,79.00,0.00,USD,0.694823,sub_0000791,,James O’Connor
inv_016532,cust_000800,2025-06-03 09:47:00,PAID,2025-06-03 00:00:00,2025-06-03 00:00:00,79.00,0.00,USD,0.695368,sub_0000791,,James O’Connor
inv_016533,cust_000800,2025-07-03 18:48:00,PAID,2025-07-03 00:00:00,2025-07-03 00:00:00,79.00,0.00,USD,0.686538,sub_0000791,,James O’Connor
inv_016534,cust_000800,2025-08-03 11:09:00,UNPAID,2025-08-03 00:00:00,,79.00,79.00,USD,0.700130,sub_0000791,,James O’Connor
inv_016535,cust_000800,2025-09-03 15:33:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,79.00,0.00,USD,0.714902,sub_0000791,,James O’Connor
inv_016536,cust_000800,2025-10-03 12:57:00,PAID,2025-10-03 00:00:00,2025-10-03 00:00:00,79.00,0.00,USD,0.729372,sub_0000791,,James O’Connor
inv_016541,cust_000801,2025-01-03 18:44:00,PAID,2025-01-03 00:00:00,2025-01-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016542,cust_000801,2025-02-03 09:01:00,PAID,2025-02-03 00:00:00,2025-02-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016543,cust_000801,2025-03-03 09:53:00,PAID,2025-03-03 00:00:00,2025-03-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016544,cust_000801,2025-04-03 13:40:00,PAID,2025-04-03 00:00:00,2025-04-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016545,cust_000801,2025-05-03 11:34:00,PAID,2025-05-03 00:00:00,2025-05-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016546,cust_000801,2025-06-03 12:07:00,PAID,2025-06-03 00:00:00,2025-06-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016547,cust_000801,2025-07-03 09:19:00,PAID,2025-07-03 00:00:00,2025-07-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016548,cust_000801,2025-08-03 12:22:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016549,cust_000801,2025-09-03 11:21:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016550,cust_000801,2025-10-03 18:53:00,PAID,2025-10-03 00:00:00,2025-10-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016551,cust_000801,2025-11-03 16:42:00,PAID,2025-11-03 00:00:00,2025-11-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016552,cust_000801,2025-12-03 10:16:00,PAID,2025-12-03 00:00:00,2025-12-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016553,cust_000801,2026-01-03 10:44:00,PAID,2026-01-03 00:00:00,2026-01-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0000792,,Michael Thompson
inv_016560,cust_000803,2025-01-02 09:59:00,PAID,2025-01-02 00:00:00,2025-01-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016561,cust_000803,2025-02-02 17:44:00,PAID,2025-02-02 00:00:00,2025-02-14 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016562,cust_000803,2025-03-02 08:01:00,PAID,2025-03-02 00:00:00,2025-03-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016563,cust_000803,2025-04-02 18:30:00,PAID,2025-04-02 00:00:00,2025-04-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016564,cust_000803,2025-05-02 13:50:00,PAID,2025-05-02 00:00:00,2025-05-17 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016565,cust_000803,2025-06-02 17:46:00,PAID,2025-06-02 00:00:00,2025-06-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016566,cust_000803,2025-07-02 14:03:00,PAID,2025-07-02 00:00:00,2025-07-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016567,cust_000803,2025-08-02 18:45:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016568,cust_000803,2025-09-02 07:05:00,PAID,2025-09-02 00:00:00,2025-09-17 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016569,cust_000803,2025-10-02 17:57:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016570,cust_000803,2025-11-02 12:29:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016571,cust_000803,2025-12-02 07:40:00,PAID,2025-12-02 00:00:00,2025-12-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016572,cust_000803,2026-01-02 09:31:00,PAID,2026-01-02 00:00:00,2026-01-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0000794,,Priya Shah
inv_016577,cust_000804,2025-01-06 11:12:00,PAID,2025-01-06 00:00:00,2025-01-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016578,cust_000804,2025-02-06 14:39:00,PAID,2025-02-06 00:00:00,2025-02-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016579,cust_000804,2025-03-06 14:56:00,PAID,2025-03-06 00:00:00,2025-03-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016580,cust_000804,2025-04-06 07:11:00,PAID,2025-04-06 00:00:00,2025-04-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016581,cust_000804,2025-05-06 16:40:00,PAID,2025-05-06 00:00:00,2025-05-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016582,cust_000804,2025-06-06 07:19:00,PAID,2025-06-06 00:00:00,2025-06-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016583,cust_000804,2025-07-06 13:38:00,PAID,2025-07-06 00:00:00,2025-07-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016584,cust_000804,2025-08-06 11:24:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016585,cust_000804,2025-09-06 11:56:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016586,cust_000804,2025-10-06 13:15:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016587,cust_000804,2025-11-06 16:34:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016588,cust_000804,2025-12-06 16:29:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016589,cust_000804,2026-01-06 17:48:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000795,,James O’Connor
inv_016594,cust_000805,2025-01-04 08:12:00,PAID,2025-01-04 00:00:00,2025-01-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016595,cust_000805,2025-02-04 10:00:00,PAID,2025-02-04 00:00:00,2025-02-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016596,cust_000805,2025-03-04 08:44:00,PAID,2025-03-04 00:00:00,2025-03-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016597,cust_000805,2025-04-04 14:12:00,PAID,2025-04-04 00:00:00,2025-04-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016598,cust_000805,2025-05-04 13:26:00,PAID,2025-05-04 00:00:00,2025-05-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016599,cust_000805,2025-06-04 17:34:00,PAID,2025-06-04 00:00:00,2025-06-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016600,cust_000805,2025-07-04 15:14:00,PAID,2025-07-04 00:00:00,2025-07-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016601,cust_000805,2025-08-04 17:06:00,PAID,2025-08-04 00:00:00,2025-08-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016602,cust_000805,2025-09-04 15:19:00,PAID,2025-09-04 00:00:00,2025-09-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016603,cust_000805,2025-10-04 12:03:00,PAID,2025-10-04 00:00:00,2025-10-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016604,cust_000805,2025-11-04 10:44:00,PAID,2025-11-04 00:00:00,2025-11-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016605,cust_000805,2025-12-04 15:32:00,PAID,2025-12-04 00:00:00,2025-12-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016606,cust_000805,2026-01-04 09:32:00,PAID,2026-01-04 00:00:00,2026-01-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0000796,,Priya Shah
inv_016612,cust_000812,2025-01-03 15:16:00,PAID,2025-01-03 00:00:00,2025-01-03 00:00:00,79.00,0.00,USD,0.670613,sub_0000798,,Sofia Martinez
inv_016613,cust_000812,2025-02-03 17:40:00,PAID,2025-02-03 00:00:00,2025-02-03 00:00:00,79.00,0.00,USD,0.668523,sub_0000798,,Sofia Martinez
inv_016614,cust_000812,2025-03-03 15:28:00,PAID,2025-03-03 00:00:00,2025-03-03 00:00:00,79.00,0.00,USD,0.665661,sub_0000798,,Sofia Martinez
inv_016615,cust_000812,2025-04-03 09:49:00,PAID,2025-04-03 00:00:00,2025-04-03 00:00:00,79.00,0.00,USD,0.682530,sub_0000798,,Sofia Martinez
inv_016616,cust_000812,2025-05-03 11:36:00,PAID,2025-05-03 00:00:00,2025-05-03 00:00:00,79.00,0.00,USD,0.694823,sub_0000798,,Sofia Martinez
inv_016617,cust_000812,2025-06-03 17:48:00,PAID,2025-06-03 00:00:00,2025-06-03 00:00:00,79.00,0.00,USD,0.695368,sub_0000798,,Sofia Martinez
inv_016618,cust_000812,2025-07-03 07:35:00,PAID,2025-07-03 00:00:00,2025-07-03 00:00:00,79.00,0.00,USD,0.686538,sub_0000798,,Sofia Martinez
inv_016619,cust_000812,2025-08-03 08:30:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,79.00,0.00,USD,0.700130,sub_0000798,,Sofia Martinez
inv_016620,cust_000812,2025-09-03 15:37:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,79.00,0.00,USD,0.714902,sub_0000798,,Sofia Martinez
inv_016621,cust_000812,2025-10-03 18:33:00,PAID,2025-10-03 00:00:00,2025-10-03 00:00:00,79.00,0.00,USD,0.729372,sub_0000798,,Sofia Martinez
inv_016622,cust_000812,2025-11-03 10:23:00,UNPAID,2025-11-03 00:00:00,,79.00,79.00,USD,0.722563,sub_0000798,,Sofia Martinez
inv_016623,cust_000812,2025-12-03 09:02:00,PAID,2025-12-03 00:00:00,2025-12-18 00:00:00,79.00,0.00,USD,0.707987,sub_0000798,,Sofia Martinez
inv_016624,cust_000812,2026-01-03 08:15:00,PAID,2026-01-03 00:00:00,2026-01-03 00:00:00,79.00,0.00,USD,0.718853,sub_0000798,,Sofia Martinez
inv_016628,cust_000813,2025-01-01 11:19:00,PAID,2025-01-01 00:00:00,2025-01-01 00:00:00,79.00,0.00,USD,0.670613,sub_0000799,,Michael Thompson
inv_016629,cust_000813,2025-02-01 07:08:00,PAID,2025-02-01 00:00:00,2025-02-01 00:00:00,79.00,0.00,USD,0.668523,sub_0000799,,Michael Thompson
inv_016630,cust_000813,2025-03-01 12:23:00,PAID,2025-03-01 00:00:00,2025-03-01 00:00:00,79.00,0.00,USD,0.665661,sub_0000799,,Michael Thompson
inv_016631,cust_000813,2025-04-01 15:01:00,PAID,2025-04-01 00:00:00,2025-04-01 00:00:00,79.00,0.00,USD,0.682530,sub_0000799,,Michael Thompson
inv_016632,cust_000813,2025-05-01 18:13:00,PAID,2025-05-01 00:00:00,2025-05-01 00:00:00,79.00,0.00,USD,0.694823,sub_0000799,,Michael Thompson
inv_016633,cust_000813,2025-06-01 12:42:00,PAID,2025-06-01 00:00:00,2025-06-01 00:00:00,79.00,0.00,USD,0.695368,sub_0000799,,Michael Thompson
inv_016634,cust_000813,2025-07-01 15:40:00,PAID,2025-07-01 00:00:00,2025-07-01 00:00:00,79.00,0.00,USD,0.686538,sub_0000799,,Michael Thompson
inv_016635,cust_000813,2025-08-01 14:30:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,79.00,0.00,USD,0.700130,sub_0000799,,Michael Thompson
inv_016636,cust_000813,2025-09-01 11:49:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,79.00,0.00,USD,0.714902,sub_0000799,,Michael Thompson
inv_016637,cust_000813,2025-10-01 11:05:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,79.00,0.00,USD,0.729372,sub_0000799,,Michael Thompson
inv_016638,cust_000813,2025-11-01 10:39:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,79.00,0.00,USD,0.722563,sub_0000799,,Michael Thompson
inv_016639,cust_000813,2025-12-01 16:28:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,79.00,0.00,USD,0.707987,sub_0000799,,Michael Thompson
inv_016640,cust_000813,2026-01-01 08:10:00,PAID,2026-01-01 00:00:00,2026-01-01 00:00:00,79.00,0.00,USD,0.718853,sub_0000799,,Michael Thompson
inv_016644,cust_000814,2025-01-03 17:29:00,PAID,2025-01-03 00:00:00,2025-01-03 00:00:00,79.00,0.00,USD,0.670613,sub_0000800,,Priya Shah
inv_016645,cust_000814,2025-02-03 10:00:00,PAID,2025-02-03 00:00:00,2025-02-03 00:00:00,79.00,0.00,USD,0.668523,sub_0000800,,Priya Shah
inv_016646,cust_000814,2025-03-03 15:14:00,PAID,2025-03-03 00:00:00,2025-03-03 00:00:00,79.00,0.00,USD,0.665661,sub_0000800,,Priya Shah
inv_016647,cust_000814,2025-04-03 18:08:00,PAID,2025-04-03 00:00:00,2025-04-03 00:00:00,79.00,0.00,USD,0.682530,sub_0000800,,Priya Shah
inv_016648,cust_000814,2025-05-03 12:15:00,PAID,2025-05-03 00:00:00,2025-05-03 00:00:00,79.00,0.00,USD,0.694823,sub_0000800,,Priya Shah
inv_016649,cust_000814,2025-06-03 10:06:00,PAID,2025-06-03 00:00:00,2025-06-03 00:00:00,79.00,0.00,USD,0.695368,sub_0000800,,Priya Shah
inv_016650,cust_000814,2025-07-03 18:33:00,PAID,2025-07-03 00:00:00,2025-07-03 00:00:00,79.00,0.00,USD,0.686538,sub_0000800,,Priya Shah
inv_016651,cust_000814,2025-08-03 18:25:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,79.00,0.00,USD,0.700130,sub_0000800,,Priya Shah
inv_016652,cust_000814,2025-09-03 10:34:00,PAID,2025-09-03 00:00:00,2025-09-15 00:00:00,79.00,0.00,USD,0.714902,sub_0000800,,Priya Shah
inv_016653,cust_000814,2025-10-03 08:50:00,PAID,2025-10-03 00:00:00,2025-10-18 00:00:00,79.00,0.00,USD,0.729372,sub_0000800,,Priya Shah
inv_016654,cust_000814,2025-11-03 08:53:00,PAID,2025-11-03 00:00:00,2025-11-14 00:00:00,79.00,0.00,USD,0.722563,sub_0000800,,Priya Shah
inv_016655,cust_000814,2025-12-03 14:46:00,PAID,2025-12-03 00:00:00,2025-12-03 00:00:00,79.00,0.00,USD,0.707987,sub_0000800,,Priya Shah
inv_016656,cust_000814,2026-01-03 12:22:00,PAID,2026-01-03 00:00:00,2026-01-03 00:00:00,79.00,0.00,USD,0.718853,sub_0000800,,Priya Shah
inv_016660,cust_000815,2025-01-03 11:33:00,PAID,2025-01-03 00:00:00,2025-01-15 00:00:00,79.00,0.00,USD,0.670613,sub_0000801,,Michael Thompson
inv_016661,cust_000815,2025-02-03 17:30:00,PAID,2025-02-03 00:00:00,2025-02-03 00:00:00,79.00,0.00,USD,0.668523,sub_0000801,,Michael Thompson
inv_016662,cust_000815,2025-03-03 10:54:00,PAID,2025-03-03 00:00:00,2025-03-03 00:00:00,79.00,0.00,USD,0.665661,sub_0000801,,Michael Thompson
inv_016663,cust_000815,2025-04-03 07:20:00,PAID,2025-04-03 00:00:00,2025-04-03 00:00:00,79.00,0.00,USD,0.682530,sub_0000801,,Michael Thompson
inv_016664,cust_000815,2025-05-03 10:13:00,PAID,2025-05-03 00:00:00,2025-05-03 00:00:00,79.00,0.00,USD,0.694823,sub_0000801,,Michael Thompson
inv_016665,cust_000815,2025-06-03 08:45:00,UNPAID,2025-06-03 00:00:00,,79.00,79.00,USD,0.695368,sub_0000801,,Michael Thompson
inv_016666,cust_000815,2025-07-03 14:42:00,PAID,2025-07-03 00:00:00,2025-07-03 00:00:00,79.00,0.00,USD,0.686538,sub_0000801,,Michael Thompson
inv_016667,cust_000815,2025-08-03 14:47:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,79.00,0.00,USD,0.700130,sub_0000801,,Michael Thompson
inv_016668,cust_000815,2025-09-03 16:51:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,79.00,0.00,USD,0.714902,sub_0000801,,Michael Thompson
inv_016669,cust_000815,2025-10-03 14:21:00,PAID,2025-10-03 00:00:00,2025-10-03 00:00:00,79.00,0.00,USD,0.729372,sub_0000801,,Michael Thompson
inv_016670,cust_000815,2025-11-03 15:06:00,PAID,2025-11-03 00:00:00,2025-11-03 00:00:00,79.00,0.00,USD,0.722563,sub_0000801,,Michael Thompson
inv_016671,cust_000815,2025-12-03 15:31:00,PAID,2025-12-03 00:00:00,2025-12-03 00:00:00,79.00,0.00,USD,0.707987,sub_0000801,,Michael Thompson
inv_016672,cust_000815,2026-01-03 16:14:00,PAID,2026-01-03 00:00:00,2026-01-03 00:00:00,79.00,0.00,USD,0.718853,sub_0000801,,Michael Thompson
inv_016676,cust_000816,2025-01-06 14:02:00,PAID,2025-01-06 00:00:00,2025-01-08 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016677,cust_000816,2025-02-06 15:28:00,PAID,2025-02-06 00:00:00,2025-02-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016678,cust_000816,2025-03-06 11:27:00,PAID,2025-03-06 00:00:00,2025-03-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016679,cust_000816,2025-04-06 15:57:00,PAID,2025-04-06 00:00:00,2025-05-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016680,cust_000816,2025-05-06 07:12:00,PAID,2025-05-06 00:00:00,2025-05-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016681,cust_000816,2025-06-06 10:01:00,PAID,2025-06-06 00:00:00,2025-06-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016682,cust_000816,2025-07-06 18:07:00,PAID,2025-07-06 00:00:00,2025-07-11 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016683,cust_000816,2025-08-06 14:29:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016684,cust_000816,2025-09-06 07:23:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016685,cust_000816,2025-10-06 18:02:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016686,cust_000816,2025-11-06 17:52:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016687,cust_000816,2025-12-06 08:50:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016688,cust_000816,2026-01-06 10:13:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0000802,,Michael Thompson
inv_016692,cust_000539,2025-01-04 14:33:00,PAID,2025-01-04 00:00:00,2025-01-04 00:00:00,79.00,0.00,USD,0.670613,sub_0000803,,Sofia Martinez
inv_016693,cust_000539,2025-02-04 10:51:00,PAID,2025-02-04 00:00:00,2025-02-04 00:00:00,79.00,0.00,USD,0.668523,sub_0000803,,Sofia Martinez
inv_016694,cust_000539,2025-03-04 07:10:00,PAID,2025-03-04 00:00:00,2025-03-12 00:00:00,79.00,0.00,USD,0.665661,sub_0000803,,Sofia Martinez
inv_016695,cust_000539,2025-04-04 16:12:00,PAID,2025-04-04 00:00:00,2025-04-04 00:00:00,79.00,0.00,USD,0.682530,sub_0000803,,Sofia Martinez
inv_016696,cust_000539,2025-05-04 09:57:00,PAID,2025-05-04 00:00:00,2025-05-04 00:00:00,79.00,0.00,USD,0.694823,sub_0000803,,Sofia Martinez
inv_016697,cust_000539,2025-06-04 16:56:00,PAID,2025-06-04 00:00:00,2025-06-04 00:00:00,79.00,0.00,USD,0.695368,sub_0000803,,Sofia Martinez
inv_016698,cust_000539,2025-07-04 08:38:00,PAID,2025-07-04 00:00:00,2025-07-04 00:00:00,79.00,0.00,USD,0.686538,sub_0000803,,Sofia Martinez
inv_016699,cust_000539,2025-08-04 18:51:00,PAID,2025-08-04 00:00:00,2025-08-04 00:00:00,79.00,0.00,USD,0.700130,sub_0000803,,Sofia Martinez
inv_016700,cust_000539,2025-09-04 14:56:00,PAID,2025-09-04 00:00:00,2025-09-04 00:00:00,79.00,0.00,USD,0.714902,sub_0000803,,Sofia Martinez
inv_016701,cust_000539,2025-10-04 16:25:00,PAID,2025-10-04 00:00:00,2025-10-04 00:00:00,79.00,0.00,USD,0.729372,sub_0000803,,Sofia Martinez
inv_016702,cust_000539,2025-11-04 15:04:00,PAID,2025-11-04 00:00:00,2025-11-04 00:00:00,79.00,0.00,USD,0.722563,sub_0000803,,Sofia Martinez
inv_016703,cust_000539,2025-12-04 12:33:00,PAID,2025-12-04 00:00:00,2025-12-04 00:00:00,79.00,0.00,USD,0.707987,sub_0000803,,Sofia Martinez
inv_016704,cust_000539,2026-01-04 11:10:00,PAID,2026-01-04 00:00:00,2026-01-13 00:00:00,79.00,0.00,USD,0.718853,sub_0000803,,Sofia Martinez
inv_016708,cust_000817,2025-01-03 12:16:00,PAID,2025-01-03 00:00:00,2025-01-03 00:00:00,79.00,0.00,USD,0.670613,sub_0000804,,James O’Connor
inv_016709,cust_000817,2025-02-03 17:27:00,PAID,2025-02-03 00:00:00,2025-02-03 00:00:00,79.00,0.00,USD,0.668523,sub_0000804,,James O’Connor
inv_016710,cust_000817,2025-03-03 11:02:00,PAID,2025-03-03 00:00:00,2025-03-03 00:00:00,79.00,0.00,USD,0.665661,sub_0000804,,James O’Connor
